#tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	type_of_gene	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations	Modification_date	Feature_type
192	36107500	AMK58_RS02205	AMK58_RS02205	AMK58_02205	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107501	AMK58_RS02210	AMK58_RS02210	AMK58_02210	-	-	-	cupin domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107502	AMK58_RS02215	AMK58_RS02215	AMK58_02215	-	-	-	haloacid dehalogenase	protein-coding	-	-	-	-	20180309	-
192	36107503	AMK58_RS02220	AMK58_RS02220	AMK58_02220	-	-	-	DUF1127 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107504	AMK58_RS02225	AMK58_RS02225	AMK58_02225	-	-	-	type III PLP-dependent enzyme	protein-coding	-	-	-	-	20180309	-
192	36107505	AMK58_RS02230	AMK58_RS02230	AMK58_02230	-	-	-	MgtC/SapB family protein	protein-coding	-	-	-	-	20180309	-
192	36107506	AMK58_RS02235	AMK58_RS02235	AMK58_02235	-	-	-	MFS transporter	protein-coding	-	-	-	-	20191025	-
192	36107507	AMK58_RS02240	AMK58_RS02240	AMK58_02240	-	-	-	M48 family peptidase	protein-coding	-	-	-	-	20180309	-
192	36107508	AMK58_RS02245	AMK58_RS02245	AMK58_02245	-	-	-	PAS domain-containing sensor histidine kinase	protein-coding	-	-	-	-	20191025	-
192	36107509	AMK58_RS02250	AMK58_RS02250	AMK58_02250	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107510	AMK58_RS02255	AMK58_RS02255	AMK58_02255	-	-	-	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	protein-coding	-	-	-	-	20191025	-
192	36107511	AMK58_RS29360	AMK58_RS29360	-	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107512	AMK58_RS02260	AMK58_RS02260	AMK58_02260	-	-	-	sn-glycerol-3-phosphate ABC transporter permease UgpA	protein-coding	-	-	-	-	20191025	-
192	36107513	AMK58_RS02265	AMK58_RS02265	AMK58_02265	-	-	-	sn-glycerol-3-phosphate ABC transporter permease UgpE	protein-coding	-	-	-	-	20180309	-
192	36107514	AMK58_RS02270	AMK58_RS02270	AMK58_02270	-	-	-	sn-glycerol-3-phosphate import ATP-binding protein UgpC	protein-coding	-	-	-	-	20180309	-
192	36107515	AMK58_RS02275	AMK58_RS02275	AMK58_02275	-	-	-	glutathione transferase GstA	protein-coding	-	-	-	-	20191025	-
192	36107516	AMK58_RS02280	AMK58_RS02280	AMK58_02280	-	-	-	glyoxalase	protein-coding	-	-	-	-	20180309	-
192	36107517	AMK58_RS02285	AMK58_RS02285	AMK58_02285	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107518	AMK58_RS02290	AMK58_RS02290	AMK58_02290	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107519	AMK58_RS02295	AMK58_RS02295	AMK58_02295	-	-	-	ATP-dependent helicase	protein-coding	-	-	-	-	20180309	-
192	36107520	AMK58_RS02300	AMK58_RS02300	AMK58_02300	-	-	-	transcriptional repressor	protein-coding	-	-	-	-	20180309	-
192	36107521	AMK58_RS02305	AMK58_RS02305	AMK58_02305	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107522	AMK58_RS02310	AMK58_RS02310	AMK58_02310	-	-	-	DUF1329 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107523	AMK58_RS02315	AMK58_RS02315	AMK58_02315	-	-	-	hybrid sensor histidine kinase/response regulator	protein-coding	-	-	-	-	20191025	-
192	36107524	AMK58_RS02320	AMK58_RS02320	AMK58_02320	-	-	-	PAS domain S-box protein	protein-coding	-	-	-	-	20191025	-
192	36107525	AMK58_RS02325	AMK58_RS02325	AMK58_02325	-	-	-	anti-sigma factor antagonist	protein-coding	-	-	-	-	20180309	-
192	36107526	AMK58_RS02330	AMK58_RS02330	AMK58_02330	-	-	-	ATP-binding protein	protein-coding	-	-	-	-	20191025	-
192	36107527	AMK58_RS02335	AMK58_RS02335	AMK58_02335	-	-	-	fused response regulator/phosphatase	protein-coding	-	-	-	-	20180309	-
192	36107528	AMK58_RS02340	AMK58_RS02340	AMK58_02340	-	-	-	DedA family protein	protein-coding	-	-	-	-	20180309	-
192	36107529	AMK58_RS02345	AMK58_RS02345	AMK58_02345	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107530	AMK58_RS02350	AMK58_RS02350	AMK58_02350	-	-	-	PIN domain nuclease	protein-coding	-	-	-	-	20191025	-
192	36107531	AMK58_RS02355	AMK58_RS02355	AMK58_02355	-	-	-	fused response regulator/phosphatase	protein-coding	-	-	-	-	20180309	-
192	36107532	AMK58_RS02360	AMK58_RS02360	AMK58_02360	-	-	-	regulator	protein-coding	-	-	-	-	20191025	-
192	36107533	AMK58_RS02365	AMK58_RS02365	AMK58_02365	-	-	-	ATP-binding protein	protein-coding	-	-	-	-	20191025	-
192	36107534	AMK58_RS02370	AMK58_RS02370	AMK58_02370	-	-	-	anti-sigma factor antagonist	protein-coding	-	-	-	-	20180309	-
192	36107535	AMK58_RS02375	AMK58_RS02375	AMK58_02375	-	-	-	methyl-accepting chemotaxis protein	protein-coding	-	-	-	-	20180309	-
192	36107536	AMK58_RS02380	AMK58_RS02380	AMK58_02380	-	-	-	chemotaxis response regulator protein-glutamate methylesterase	protein-coding	-	-	-	-	20180309	-
192	36107537	AMK58_RS02385	AMK58_RS02385	AMK58_02385	-	-	-	chemotaxis protein	protein-coding	-	-	-	-	20191025	-
192	36107538	AMK58_RS02390	AMK58_RS02390	AMK58_02390	-	-	-	chemotaxis protein	protein-coding	-	-	-	-	20180309	-
192	36107539	AMK58_RS02395	AMK58_RS02395	AMK58_02395	-	-	-	methyl-accepting chemotaxis protein	protein-coding	-	-	-	-	20191025	-
192	36107540	AMK58_RS02400	AMK58_RS02400	AMK58_02400	-	-	-	chemotaxis protein CheW	protein-coding	-	-	-	-	20180309	-
192	36107541	AMK58_RS02405	AMK58_RS02405	AMK58_02405	-	-	-	chemotaxis protein CheA	protein-coding	-	-	-	-	20180309	-
192	36107542	AMK58_RS02410	AMK58_RS02410	AMK58_02410	-	-	-	response regulator	protein-coding	-	-	-	-	20180309	-
192	36107543	AMK58_RS02415	AMK58_RS02415	AMK58_02415	-	-	-	STAS domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107544	AMK58_RS02420	AMK58_RS02420	AMK58_02420	-	-	-	histidine kinase	protein-coding	-	-	-	-	20180309	-
192	36107545	AMK58_RS02425	AMK58_RS02425	AMK58_02425	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107546	AMK58_RS02430	AMK58_RS02430	AMK58_02430	-	-	-	exonuclease	protein-coding	-	-	-	-	20191025	-
192	36107547	AMK58_RS02435	AMK58_RS02435	AMK58_02435	-	-	-	response regulator	protein-coding	-	-	-	-	20180309	-
192	36107548	AMK58_RS02440	AMK58_RS02440	AMK58_02440	-	-	-	SPOR domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107549	AMK58_RS02445	AMK58_RS02445	AMK58_02445	-	-	-	allantoinase PuuE	protein-coding	-	-	-	-	20180309	-
192	36107550	AMK58_RS02450	AMK58_RS02450	AMK58_02450	-	-	-	septation protein A	protein-coding	-	-	-	-	20180309	-
192	36107551	AMK58_RS02455	AMK58_RS02455	AMK58_02455	-	-	-	DUF2219 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107552	AMK58_RS02460	AMK58_RS02460	AMK58_02460	-	-	-	AMP nucleosidase	protein-coding	-	-	-	-	20180309	-
192	36107553	AMK58_RS02465	AMK58_RS02465	AMK58_02465	-	-	-	signal recognition particle-docking protein FtsY	protein-coding	-	-	-	-	20180309	-
192	36107554	AMK58_RS02470	AMK58_RS02470	AMK58_02470	-	-	-	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	protein-coding	-	-	-	-	20180309	-
192	36107555	AMK58_RS02475	AMK58_RS02475	AMK58_02475	-	-	-	diaminopimelate epimerase	protein-coding	-	-	-	-	20180309	-
192	36107556	AMK58_RS02480	AMK58_RS02480	AMK58_02480	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107557	AMK58_RS02485	AMK58_RS02485	AMK58_02485	-	-	-	GtrA family protein	protein-coding	-	-	-	-	20180309	-
192	36107558	AMK58_RS02490	AMK58_RS02490	AMK58_02490	-	-	-	glycosyl transferase	protein-coding	-	-	-	-	20191025	-
192	36107559	AMK58_RS02495	AMK58_RS02495	AMK58_02495	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107560	AMK58_RS02500	AMK58_RS02500	AMK58_02500	-	-	-	3-isopropylmalate dehydratase small subunit	protein-coding	-	-	-	-	20180309	-
192	36107561	AMK58_RS02505	AMK58_RS02505	AMK58_02505	-	-	-	3-isopropylmalate dehydrogenase	protein-coding	-	-	-	-	20180309	-
192	36107562	AMK58_RS02510	AMK58_RS02510	AMK58_02510	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107563	AMK58_RS02515	AMK58_RS02515	AMK58_02515	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107564	AMK58_RS02520	AMK58_RS02520	AMK58_02520	-	-	-	CoA ester lyase	protein-coding	-	-	-	-	20180309	-
192	36107565	AMK58_RS02525	AMK58_RS02525	AMK58_02525	-	-	-	pyridoxal kinase PdxY	protein-coding	-	-	-	-	20180309	-
192	36107566	AMK58_RS02530	AMK58_RS02530	AMK58_02530	-	-	-	TIGR00730 family Rossman fold protein	protein-coding	-	-	-	-	20191025	-
192	36107567	AMK58_RS02535	AMK58_RS02535	AMK58_02535	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107568	AMK58_RS02540	AMK58_RS02540	AMK58_02540	-	-	-	cell division protein ZapE	protein-coding	-	-	-	-	20180309	-
192	36107569	AMK58_RS02545	AMK58_RS02545	AMK58_02545	-	-	-	diguanylate cyclase	protein-coding	-	-	-	-	20180309	-
192	36107570	AMK58_RS02550	AMK58_RS02550	AMK58_02550	-	-	-	PAS domain S-box protein	protein-coding	-	-	-	-	20191025	-
192	36107571	AMK58_RS02555	AMK58_RS02555	AMK58_02555	-	-	-	dihydrolipoyllysine-residue succinyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107572	AMK58_RS02560	AMK58_RS02560	AMK58_02560	-	-	-	2-oxoglutarate dehydrogenase E1 component	protein-coding	-	-	-	-	20180309	-
192	36107573	AMK58_RS02565	AMK58_RS02565	AMK58_02565	-	-	-	succinate--CoA ligase subunit alpha	protein-coding	-	-	-	-	20180309	-
192	36107574	AMK58_RS02570	AMK58_RS02570	AMK58_02570	-	-	-	ADP-forming succinate--CoA ligase subunit beta	protein-coding	-	-	-	-	20180309	-
192	36107575	AMK58_RS02575	AMK58_RS02575	AMK58_02575	-	-	-	malate dehydrogenase	protein-coding	-	-	-	-	20180309	-
192	36107576	AMK58_RS02580	AMK58_RS02580	AMK58_02580	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107577	AMK58_RS02585	AMK58_RS02585	AMK58_02585	-	-	-	DUF2336 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107578	AMK58_RS02590	AMK58_RS02590	AMK58_02590	-	-	-	lysine--tRNA ligase	protein-coding	-	-	-	-	20180309	-
192	36107579	AMK58_RS02595	AMK58_RS02595	AMK58_02595	-	-	-	QacE family quaternary ammonium compound efflux SMR transporter	protein-coding	-	-	-	-	20180309	-
192	36107580	AMK58_RS02600	AMK58_RS02600	AMK58_02600	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107581	AMK58_RS02605	AMK58_RS02605	AMK58_02605	-	-	-	monofunctional biosynthetic peptidoglycan transglycosylase	protein-coding	-	-	-	-	20180309	-
192	36107582	AMK58_RS02610	AMK58_RS02610	AMK58_02610	-	-	-	ATP-dependent DNA helicase	protein-coding	-	-	-	-	20180309	-
192	36107583	AMK58_RS02615	AMK58_RS02615	AMK58_02615	-	-	-	methyl-accepting chemotaxis protein	protein-coding	-	-	-	-	20191025	-
192	36107584	AMK58_RS02620	AMK58_RS02620	AMK58_02620	-	-	-	XRE family transcriptional regulator	protein-coding	-	-	-	-	20180309	-
192	36107585	AMK58_RS02625	AMK58_RS02625	AMK58_02625	-	-	-	homoserine O-succinyltransferase	protein-coding	-	-	-	-	20180309	-
192	36107586	AMK58_RS02630	AMK58_RS02630	AMK58_02630	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107587	AMK58_RS02635	AMK58_RS02635	AMK58_02635	-	-	-	methyl-accepting chemotaxis protein	protein-coding	-	-	-	-	20191025	-
192	36107588	AMK58_RS02640	AMK58_RS02640	AMK58_02640	-	-	-	AEC family transporter	protein-coding	-	-	-	-	20180309	-
192	36107589	AMK58_RS02645	AMK58_RS02645	AMK58_02645	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107590	AMK58_RS02650	AMK58_RS02650	AMK58_02650	-	-	-	NAD(P)-dependent oxidoreductase	protein-coding	-	-	-	-	20180309	-
192	36107591	AMK58_RS02655	AMK58_RS02655	AMK58_02655	-	-	-	acetyltransferase	protein-coding	-	-	-	-	20191025	-
192	36107592	AMK58_RS02660	AMK58_RS02660	AMK58_02660	-	-	-	aspartate-semialdehyde dehydrogenase	protein-coding	-	-	-	-	20191025	-
192	36107593	AMK58_RS02665	AMK58_RS02665	AMK58_02665	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107594	AMK58_RS02670	AMK58_RS02670	AMK58_02670	-	-	-	succinate dehydrogenase, cytochrome b556 subunit	protein-coding	-	-	-	-	20180309	-
192	36107595	AMK58_RS02675	AMK58_RS02675	AMK58_02675	-	-	-	succinate dehydrogenase, hydrophobic membrane anchor protein	protein-coding	-	-	-	-	20180309	-
192	36107596	AMK58_RS02680	AMK58_RS02680	AMK58_02680	-	-	-	succinate dehydrogenase flavoprotein subunit	protein-coding	-	-	-	-	20180309	-
192	36107597	AMK58_RS02685	AMK58_RS02685	AMK58_02685	-	-	-	succinate dehydrogenase iron-sulfur subunit	protein-coding	-	-	-	-	20180309	-
192	36107598	AMK58_RS02690	AMK58_RS02690	AMK58_02690	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107599	AMK58_RS02695	AMK58_RS02695	AMK58_02695	-	-	-	branched-chain amino acid aminotransferase	protein-coding	-	-	-	-	20180309	-
192	36107600	AMK58_RS02700	AMK58_RS02700	AMK58_02700	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107601	AMK58_RS02705	AMK58_RS02705	AMK58_02705	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107602	AMK58_RS02710	AMK58_RS02710	AMK58_02710	-	-	-	helix-turn-helix transcriptional regulator	protein-coding	-	-	-	-	20191025	-
192	36107603	AMK58_RS02715	AMK58_RS02715	AMK58_02715	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107604	AMK58_RS02720	AMK58_RS02720	AMK58_02720	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107605	AMK58_RS02725	AMK58_RS02725	AMK58_02725	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107606	AMK58_RS02730	AMK58_RS02730	AMK58_02730	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107607	AMK58_RS02735	AMK58_RS02735	-	-	-	-	XRE family transcriptional regulator	protein-coding	-	-	-	-	20180309	-
192	36107608	AMK58_RS29365	AMK58_RS29365	-	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107609	AMK58_RS02750	AMK58_RS02750	AMK58_02745	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107610	AMK58_RS02755	AMK58_RS02755	AMK58_02750	-	-	-	DNA/RNA non-specific endonuclease	protein-coding	-	-	-	-	20191025	-
192	36107611	AMK58_RS02760	AMK58_RS02760	AMK58_02755	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107612	AMK58_RS29370	AMK58_RS29370	-	-	-	-	Lrp/AsnC family transcriptional regulator	protein-coding	-	-	-	-	20180309	-
192	36107613	AMK58_RS29375	AMK58_RS29375	-	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107614	AMK58_RS02770	AMK58_RS02770	AMK58_02765	-	-	-	cupin domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107615	AMK58_RS02775	AMK58_RS02775	AMK58_02770	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107616	AMK58_RS02780	AMK58_RS02780	AMK58_02775	-	-	-	amino acid permease	protein-coding	-	-	-	-	20191025	-
192	36107617	AMK58_RS02785	AMK58_RS02785	AMK58_02780	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107618	AMK58_RS02790	AMK58_RS02790	AMK58_02785	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107619	AMK58_RS02795	AMK58_RS02795	AMK58_02790	-	-	-	3'-5' exonuclease	protein-coding	-	-	-	-	20180521	-
192	36107620	AMK58_RS02800	AMK58_RS02800	AMK58_02795	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107621	AMK58_RS02805	AMK58_RS02805	AMK58_02800	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107622	AMK58_RS02810	AMK58_RS02810	AMK58_02805	-	-	-	thiaminase II	protein-coding	-	-	-	-	20180309	-
192	36107623	AMK58_RS02815	AMK58_RS02815	AMK58_02810	-	-	-	DUF4186 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107624	AMK58_RS02820	AMK58_RS02820	AMK58_02815	-	-	-	recombinase family protein	protein-coding	-	-	-	-	20191025	-
192	36107625	AMK58_RS02825	AMK58_RS02825	AMK58_02820	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107626	AMK58_RS29380	AMK58_RS29380	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107627	AMK58_RS29385	AMK58_RS29385	-	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107628	AMK58_RS02835	AMK58_RS02835	AMK58_02830	-	-	-	transposase	protein-coding	-	-	-	-	20180309	-
192	36107629	AMK58_RS02840	AMK58_RS02840	AMK58_02835	-	-	-	IS630 family transposase	protein-coding	-	-	-	-	20180309	-
192	36107630	AMK58_RS02845	AMK58_RS02845	AMK58_02840	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107631	AMK58_RS29390	AMK58_RS29390	-	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107632	AMK58_RS02855	AMK58_RS02855	AMK58_02850	-	-	-	IS256 family transposase	protein-coding	-	-	-	-	20180309	-
192	36107633	AMK58_RS29395	AMK58_RS29395	-	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107634	AMK58_RS02860	AMK58_RS02860	AMK58_02855	-	-	-	ISL3 family transposase ISAzba9	protein-coding	-	-	-	-	20180309	-
192	36107635	AMK58_RS02865	AMK58_RS02865	AMK58_02860	-	-	-	ATP-dependent endonuclease	protein-coding	-	-	-	-	20191025	-
192	36107636	AMK58_RS02870	AMK58_RS02870	AMK58_02865	-	-	-	ATP-dependent helicase	protein-coding	-	-	-	-	20180309	-
192	36107637	AMK58_RS02875	AMK58_RS02875	AMK58_02870	-	-	-	DUF427 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107638	AMK58_RS02880	AMK58_RS02880	AMK58_02875	-	-	-	DNA polymerase III subunit epsilon	protein-coding	-	-	-	-	20191025	-
192	36107639	AMK58_RS02885	AMK58_RS02885	AMK58_02880	-	-	-	AraC family transcriptional regulator	protein-coding	-	-	-	-	20180309	-
192	36107640	AMK58_RS02890	AMK58_RS02890	AMK58_02885	-	-	-	MFS transporter	protein-coding	-	-	-	-	20180309	-
192	36107641	AMK58_RS02895	AMK58_RS02895	AMK58_02890	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107642	AMK58_RS02900	AMK58_RS02900	AMK58_02895	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107643	AMK58_RS02905	AMK58_RS02905	AMK58_02900	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180308	-
192	36107644	AMK58_RS02910	AMK58_RS02910	AMK58_02905	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107645	AMK58_RS02915	AMK58_RS02915	AMK58_02910	-	-	-	site-specific integrase	protein-coding	-	-	-	-	20180309	-
192	36107646	AMK58_RS02920	AMK58_RS02920	AMK58_02915	-	-	-	IS1380 family transposase	protein-coding	-	-	-	-	20191025	-
192	36107647	AMK58_RS02925	AMK58_RS02925	AMK58_02920	-	-	-	IS630 family transposase	protein-coding	-	-	-	-	20191025	-
192	36107648	AMK58_RS02930	AMK58_RS02930	AMK58_02925	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107649	AMK58_RS02935	AMK58_RS02935	AMK58_02930	-	-	-	pseudo	pseudo	-	-	-	-	20180308	-
192	36107650	AMK58_RS02940	AMK58_RS02940	AMK58_02935	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107651	AMK58_RS02945	AMK58_RS02945	AMK58_02940	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107652	AMK58_RS02950	AMK58_RS02950	AMK58_02945	-	-	-	PAS domain S-box protein	protein-coding	-	-	-	-	20191025	-
192	36107653	AMK58_RS02955	AMK58_RS02955	AMK58_02950	-	-	-	PRC-barrel domain containing protein	protein-coding	-	-	-	-	20180309	-
192	36107654	AMK58_RS02960	AMK58_RS02960	AMK58_02955	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107655	AMK58_RS02965	AMK58_RS02965	AMK58_02960	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107656	AMK58_RS02970	AMK58_RS02970	AMK58_02965	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107657	AMK58_RS02975	AMK58_RS02975	AMK58_02970	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107658	AMK58_RS02980	AMK58_RS02980	AMK58_02975	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107659	AMK58_RS02985	AMK58_RS02985	AMK58_02980	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107660	AMK58_RS02990	AMK58_RS02990	AMK58_02985	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107661	AMK58_RS02995	AMK58_RS02995	AMK58_02990	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107662	AMK58_RS03000	AMK58_RS03000	AMK58_02995	-	-	-	cell wall hydrolase	protein-coding	-	-	-	-	20191025	-
192	36107663	AMK58_RS03005	AMK58_RS03005	AMK58_03000	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107664	AMK58_RS03010	AMK58_RS03010	AMK58_03005	-	-	-	DUF952 domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107665	AMK58_RS03015	AMK58_RS03015	AMK58_03010	-	-	-	quinone-dependent dihydroorotate dehydrogenase	protein-coding	-	-	-	-	20180309	-
192	36107666	AMK58_RS03020	AMK58_RS03020	AMK58_03015	-	-	-	diguanylate phosphodiesterase	protein-coding	-	-	-	-	20191025	-
192	36107667	AMK58_RS03025	AMK58_RS03025	AMK58_03020	-	-	-	threonine--tRNA ligase	protein-coding	-	-	-	-	20180309	-
192	36107668	AMK58_RS03030	AMK58_RS03030	AMK58_03025	-	-	-	translation initiation factor IF-3	protein-coding	-	-	-	-	20180309	-
192	36107669	AMK58_RS03035	AMK58_RS03035	AMK58_03030	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107670	AMK58_RS03040	AMK58_RS03040	AMK58_03035	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107671	AMK58_RS03045	AMK58_RS03045	AMK58_03040	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107672	AMK58_RS03050	AMK58_RS03050	AMK58_03045	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107673	AMK58_RS03055	AMK58_RS03055	AMK58_03050	-	-	-	TIGR01459 family HAD-type hydrolase	protein-coding	-	-	-	-	20180309	-
192	36107674	AMK58_RS03060	AMK58_RS03060	AMK58_03055	-	-	-	glycosyl transferase	protein-coding	-	-	-	-	20191025	-
192	36107675	AMK58_RS03065	AMK58_RS03065	AMK58_03060	-	-	-	alpha/beta hydrolase	protein-coding	-	-	-	-	20180309	-
192	36107676	AMK58_RS03070	AMK58_RS03070	AMK58_03065	-	-	-	tRNA	tRNA	-	-	-	-	20180308	-
192	36107677	AMK58_RS03075	AMK58_RS03075	AMK58_03070	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107678	AMK58_RS03080	AMK58_RS03080	AMK58_03075	-	-	-	PepSY domain-containing protein	protein-coding	-	-	-	-	20180309	-
192	36107679	AMK58_RS03085	AMK58_RS03085	AMK58_03080	-	-	-	TonB-dependent siderophore receptor	protein-coding	-	-	-	-	20180309	-
192	36107680	AMK58_RS03090	AMK58_RS03090	AMK58_03085	-	-	-	FecR family protein	protein-coding	-	-	-	-	20191025	-
192	36107681	AMK58_RS03095	AMK58_RS03095	AMK58_03090	-	-	-	RNA polymerase sigma factor	protein-coding	-	-	-	-	20180309	-
192	36107682	AMK58_RS03100	AMK58_RS03100	AMK58_03095	-	-	-	arylsulfatase	protein-coding	-	-	-	-	20180309	-
192	36107683	AMK58_RS03105	AMK58_RS03105	AMK58_03100	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20191025	-
192	36107684	AMK58_RS03110	AMK58_RS03110	AMK58_03105	-	-	-	hypothetical protein	protein-coding	-	-	-	-	20180309	-
192	36107685	AMK58_RS03115	AMK58_RS03115	AMK58_03110	-	-	-	VWA domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107686	AMK58_RS03120	AMK58_RS03120	AMK58_03115	-	-	-	VWA domain-containing protein	protein-coding	-	-	-	-	20180521	-
192	36107687	AMK58_RS03125	AMK58_RS03125	AMK58_03120	-	-	-	DUF4381 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107688	AMK58_RS03130	AMK58_RS03130	AMK58_03125	-	-	-	DUF58 domain-containing protein	protein-coding	-	-	-	-	20191025	-
192	36107689	AMK58_RS03135	AMK58_RS03135	AMK58_03130	-	-	-	MoxR family ATPase	protein-coding	-	-	-	-	20180309	-
192	36107690	AMK58_RS03140	AMK58_RS03140	AMK58_03135	-	-	-	haloacid dehalogenase-like hydrolase	protein-coding	-	-	-	-	20180309	-
